X,Y,FID,COD_REG,REGION,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,CUT,DIR_GEOCOD,LAT,LNG,ANO,Tipo_Accid,Zona,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.6103462001169,-33.5112932001209,719,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA PONIENTE, ,6100,13110,"Av. Vicuña Mackenna Pte. 6100, La Florida, Región Metropolitana, Chile",-33.5112932,-70.6103462,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.610268799965,-33.3773064001701,720,13,REGION METROPOLITANA,HUECHURABA,CAMINO LA PIRAMIDE, ,6009,13107,"Cam. La Pirámide 6009, Huechuraba, Región Metropolitana, Chile",-33.3773064,-70.6102688,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6094491002956,-33.4567491003905,721,13,REGION METROPOLITANA,ÑUÑOA,CAMPOS DE DEPORTES,JOSE DOMINGO CANAS,0,13120,"José Domingo Cañas & Campo de Deportes, Ñuñoa, Región Metropolitana, Chile",-33.4567491,-70.6094491,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6089381001131,-33.513249099666,722,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA PONIENTE,MIRADOR AZUL,0,13110,"Mirador Azul & Avenida Vicuña Mackenna Poniente, La Florida, Región Metropolitana, Chile",-33.5132491,-70.6089381,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6088463998414,-33.5851700996203,723,13,REGION METROPOLITANA,PUENTE ALTO,MIGUEL ANGEL, ,3771,13201,"Miguel Ángel 3771, Puente Alto, Región Metropolitana, Chile",-33.5851701,-70.6088464,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6086203003864,-33.456572100322,724,13,REGION METROPOLITANA,ÑUÑOA,JOSE DOMINGO CANAS, ,2206,13120,"José Domingo Cañas 2206, Ñuñoa, Región Metropolitana, Chile",-33.4565721,-70.6086203,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6083473003874,-33.4703479001353,725,13,REGION METROPOLITANA,ÑUÑOA,GUILLERMO MANN,NELSON,0,13120,"Guillermo Mann & Nelson, Ñuñoa, Región Metropolitana, Chile",-33.4703479,-70.6083473,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.60811030025,-33.4207543002706,726,13,REGION METROPOLITANA,PROVIDENCIA,PROVIDENCIA,SUECIA,0,13123,"Suecia & Avenida Providencia, Providencia, Región Metropolitana, Chile",-33.4207543,-70.6081103,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6080101499483,-33.5892708498696,727,13,REGION METROPOLITANA,LA PINTANA,LA SERENA,MARTINIANO URRIOLA,0,13112,"PF873-Luis Matte Larraín / Esq. La Serena, La Pintana, Puente Alto, Región Metropolitana, Chile",-33.5893159,-70.6080748,2020,ATROPELLO,URBANA,0,1,1,2,2
-70.6074089001005,-33.4569360001961,728,13,REGION METROPOLITANA,ÑUÑOA,JOSE DOMINGO CANAS,RAFAEL PRADO,0,13120,"Rafael Prado & José Domingo Cañas, Ñuñoa, Región Metropolitana, Chile",-33.456936,-70.6074089,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6070943001617,-33.4227157000693,729,13,REGION METROPOLITANA,PROVIDENCIA,SUECIA,LAS BELLOTAS,0,13123,"Las Bellotas & Suecia, Providencia, Región Metropolitana, Chile",-33.4227157,-70.6070943,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6070097000375,-33.4704363997199,730,13,REGION METROPOLITANA,ÑUÑOA,GUILLERMO MANN, ,2467,13120,"Guillermo Mann 2467, Ñuñoa, Región Metropolitana, Chile",-33.4704364,-70.6070097,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6066118003941,-33.5158096997577,731,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA PONIENTE,BARCELONA,0,13110,"Barcelona & Avenida Vicuña Mackenna Poniente, La Florida, Región Metropolitana, Chile",-33.5158097,-70.6066118,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6065941997624,-33.5128958999257,732,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA ORIENTE,MIRADOR AZUL,0,13110,"Mirador Azul & Avenida Vicuña Mackenna Oriente, La Florida, Región Metropolitana, Chile",-33.5128959,-70.6065942,2020,ATROPELLO,URBANA,0,1,0,1,1
-70.606459199832,-33.4843345001369,733,13,REGION METROPOLITANA,MACUL,PEDRO DE VALDIVIA, ,6595,13118,"Av. Pedro de Valdivia 6595, Macul, Región Metropolitana, Chile",-33.4843345,-70.6064592,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6061547001791,-33.4622108000882,734,13,REGION METROPOLITANA,ÑUÑOA,PEDRO DE VALDIVIA,GRECIA,0,13120,"Av. Pedro de Valdivia & Av. Grecia, Ñuñoa, Región Metropolitana, Chile",-33.4622108,-70.6061547,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6059105998941,-33.4792086000967,735,13,REGION METROPOLITANA,MACUL,PEDRO DE VALDIVIA,LOS OLMOS,0,13118,"Avenida Pedro de Valdivia & Los Olmos, Macul, Región Metropolitana, Chile",-33.4792086,-70.6059106,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6058896996498,-33.53852330021,736,13,REGION METROPOLITANA,LA FLORIDA,DR SOTERO DEL RIO,CATEMU,0,13110,"Doctor Sotero del Río & Catemu, La Florida, Región Metropolitana, Chile",-33.5385233,-70.6058897,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6058869000602,-33.4470393001235,737,13,REGION METROPOLITANA,ÑUÑOA,HERNAN CORTES,PEDRO DE VALDIVIA,0,13120,"Avenida Pedro de Valdivia & Hernán Cortés, Ñuñoa, Región Metropolitana, Chile",-33.4470393,-70.6058869,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6050772997774,-33.6201972004403,738,13,REGION METROPOLITANA,PUENTE ALTO,SGTO MENADIER,OSA MAYOR,0,13201,"Sargento Menadier & Osa Mayor, Puente Alto, Región Metropolitana, Chile",-33.6201972,-70.6050773,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6049731996533,-33.4541790996855,739,13,REGION METROPOLITANA,ÑUÑOA,IRARRAZAVAL,PEDRO DE VALDIVIA,0,13120,"Av. Pedro de Valdivia & Irarrázaval, Ñuñoa, Región Metropolitana, Chile",-33.4541791,-70.6049732,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6048956996767,-33.4233530001407,740,13,REGION METROPOLITANA,PROVIDENCIA,ANDRES BELLO,TOBALABA,0,13123,"Lota 2385-2401, Providencia, Región Metropolitana, Chile",-33.423353,-70.6048957,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.604712999705,-33.435389399601,741,13,REGION METROPOLITANA,PROVIDENCIA,RICARDO LYON,POCURO,0,13123,"Av. Ricardo Lyon & Av. Pocuro, Providencia, Región Metropolitana, Chile",-33.4353894,-70.604713,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6043849000429,-33.5087157997942,742,13,REGION METROPOLITANA,LA FLORIDA,DEPARTAMENTAL,EXEQUIEL FERNANDEZ,0,13110,"Av. Departamental & Exequiel Fernández, Macul, Región Metropolitana, Chile",-33.5087158,-70.6043849,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6043771002228,-33.445143899771,743,13,REGION METROPOLITANA,ÑUÑOA,DR PEDRO LAUTARO FERRER,VILLASECA,0,13120,"Villaseca & Doctor Pedro Lautaro Ferrer, Providencia, Región Metropolitana, Chile",-33.4451439,-70.6043771,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6037084003223,-33.5467869996202,744,13,REGION METROPOLITANA,LA FLORIDA,STA RAQUEL,TRINIDAD,0,13110,"Trinidad & Santa Raquel, La Florida, Región Metropolitana, Chile",-33.546787,-70.6037084,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6034448998621,-33.5428472999628,745,13,REGION METROPOLITANA,LA FLORIDA,STA AMALIA,STA RAQUEL,0,13110,"Sta. Amalia & Sta Raquel, La Florida, Región Metropolitana, Chile",-33.5428473,-70.6034449,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6034426002956,-33.5354910003093,746,13,REGION METROPOLITANA,LA FLORIDA,ROJAS MAGALLANES,STA RAQUEL,0,13110,"Rojas Magallanes & Santa Raquel, La Florida, Región Metropolitana, Chile",-33.535491,-70.6034426,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6032060003565,-33.5385766003297,747,13,REGION METROPOLITANA,LA FLORIDA,STA RAQUEL, ,9098,13110,"Sta Raquel 9098, La Florida, Región Metropolitana, Chile",-33.5385766,-70.603206,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6029600996287,-33.5820218995908,748,13,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE,CRETA,0,13201,"Calle Creta Nte. & Av. Gabriela Pte., Puente Alto, Región Metropolitana, Chile",-33.5820807,-70.602853,2020,ATROPELLO,URBANA,0,0,2,0,3
-70.6028214997123,-33.5196604996322,749,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA PONIENTE,DR LUIS CALVO MACKENNA,0,13110,"Dr. Luis Calvo Mackenna & Av. Vicuña Mackenna Pte., La Florida, Región Metropolitana, Chile",-33.5196605,-70.6028215,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6027452003306,-33.4228076998153,750,13,REGION METROPOLITANA,PROVIDENCIA,HOLANDA,LOTA,0,13123,"Holanda & Lota, Providencia, Región Metropolitana, Chile",-33.4228077,-70.6027452,2020,ATROPELLO,URBANA,0,0,0,2,2
-70.6026925000587,-33.4738825001771,751,13,REGION METROPOLITANA,MACUL,LAS DALIAS,RODRIGO DE ARAYA,0,13118,"Las Dalias & Rodrigo de Araya, Ñuñoa, Región Metropolitana, Chile",-33.4738825,-70.6026925,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6024735996767,-33.4189332999317,752,13,REGION METROPOLITANA,PROVIDENCIA,LUIS THAYER OJEDA, ,20,13123,"Av. Luis Thayer Ojeda 20, Providencia, Región Metropolitana, Chile",-33.4189333,-70.6024736,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6023483996588,-33.4372581998059,753,13,REGION METROPOLITANA,PROVIDENCIA,SUECIA,FRANCISCO BILBAO,0,13123,"Avenida Francisco Bilbao & Suecia, Providencia, Región Metropolitana, Chile",-33.4372582,-70.6023484,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6016138001366,-33.4266907997405,754,13,REGION METROPOLITANA,PROVIDENCIA,CARLOS ANTUNEZ,HOLANDA,0,13123,"Carlos Antúnez & Holanda, Providencia, Región Metropolitana, Chile",-33.4266908,-70.6016138,2020,ATROPELLO,URBANA,0,0,1,2,3
-70.6014476000266,-33.5170262999237,755,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA ORIENTE,EL PARQUE,0,13110,"Av. Vicuña Mackenna Ote. 6720, La Florida, Región Metropolitana, Chile",-33.5170263,-70.6014476,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.6011489999262,-33.5391539003321,756,13,REGION METROPOLITANA,LA FLORIDA,DR SOTERO DEL RIO, ,709,13110,"Dr Sotero del Río 709, La Florida, Región Metropolitana, Chile",-33.5391539,-70.601149,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6011205004106,-33.5819282999509,757,13,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE,RODAS,0,13201,"Rodas & Avenida Gabriela Poniente, Puente Alto, Región Metropolitana, Chile",-33.5819283,-70.6011205,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.60094930007,-33.5211796002582,758,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA PONIENTE,SERAFIN ZAMORA,0,13110,"Serafín Zamora & Avenida Vicuña Mackenna Poniente, La Florida, Región Metropolitana, Chile",-33.5211796,-70.6009493,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6008637997244,-33.5818088996608,759,13,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE,DE LAS CUMBRES,0,13201,"De Las Cumbres & Avenida Gabriela Poniente, Puente Alto, Región Metropolitana, Chile",-33.5818089,-70.6008638,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5999865002766,-33.5391654997878,760,13,REGION METROPOLITANA,LA FLORIDA,DR SOTERO DEL RIO, ,587,13110,"Dr Sotero del Río 587, La Florida, Región Metropolitana, Chile",-33.5391655,-70.5999865,2020,ATROPELLO,URBANA,0,1,0,1,1
-70.5998132998437,-33.5047310998602,761,13,REGION METROPOLITANA,MACUL,LAS CODORNICES, ,3237,13118,"Las Codornices 3237, Macul, Región Metropolitana, Chile",-33.5047311,-70.5998133,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5997782002036,-33.4931561002737,762,13,REGION METROPOLITANA,MACUL,VICTOR DOMINGO SILVA,MACUL,0,13118,"Avenida Macul & Víctor Domingo Silva, Macul, Región Metropolitana, Chile",-33.4931561,-70.5997782,2020,ATROPELLO,URBANA,0,0,0,3,3
-70.5996700000703,-33.5814879001463,763,13,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE, ,1539,13201,"Av. Gabriela Pte. 1539, Puente Alto, Región Metropolitana, Chile",-33.5814879,-70.59967,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.5991307998464,-33.4843951998784,764,13,REGION METROPOLITANA,MACUL,MACUL, ,3250,13118,"Av Macul 3250, Macul, Región Metropolitana, Chile",-33.4843952,-70.5991308,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5989535003037,-33.4539115001155,765,13,REGION METROPOLITANA,ÑUÑOA,CHILE ESPAÑA, ,96,13120,"Chile España 96, Ñuñoa, Región Metropolitana, Chile",-33.4539115,-70.5989535,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.598273200048,-33.4610081996685,766,13,REGION METROPOLITANA,ÑUÑOA,JOSE PEDRO ALESSANDRI, ,685,13120,"Av. José Pedro Alessandri 685, Ñuñoa, Región Metropolitana, Chile",-33.4610082,-70.5982732,2020,ATROPELLO,URBANA,0,0,1,1,1
-70.5982577496952,-33.4964964746325,767,13,REGION METROPOLITANA,MACUL,MACUL, ,4676,13118,"Av Macul 4676, Macul, Región Metropolitana, Chile",-33.496359,-70.598197,2020,ATROPELLO,URBANA,0,1,0,2,2
-70.5981109002977,-33.5676060001167,768,13,REGION METROPOLITANA,PUENTE ALTO,EJERCITO LIBERTADOR,TRONCAL SAN FRANCISCO,0,13201,"Avenida Ejercito Libertador & Troncal San Francisco, La Florida, Región Metropolitana, Chile",-33.567606,-70.5981109,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5979829996156,-33.6228542995861,769,13,REGION METROPOLITANA,PUENTE ALTO,LA SERENA,CERRO ANGELES,0,13201,"La Serena & Cerro Angeles, Puente Alto, Región Metropolitana, Chile",-33.6228543,-70.597983,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5976059003918,-33.5814175003173,770,13,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE,EJERCITO LIBERTADOR,0,13201,"Av. Ejercito Libertador & Av. Gabriela Pte., Puente Alto, Región Metropolitana, Chile",-33.5814175,-70.5976059,2020,ATROPELLO,URBANA,0,0,0,3,3
-70.5975425332612,-33.5243717663438,771,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA, ,1215,13110,"Vicuña Mackenna 1215, La Florida, Región Metropolitana, Chile",-33.5243747,-70.5975414,2020,ATROPELLO,URBANA,0,0,0,2,2
-70.5967784665528,-33.5269186328885,772,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA PONIENTE,VICENTE VALDES,0,13110,"Don Pepe 33-45, La Florida, Región Metropolitana, Chile",-33.5269161,-70.5967932,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.5965969995517,-33.5265047999564,773,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA,VICENTE VALDES,0,13110,"Vicuña Mackenna & Vicente Valdés, La Florida, Región Metropolitana, Chile",-33.5265048,-70.596597,2020,ATROPELLO,URBANA,0,1,0,3,3
-70.5964219995755,-33.5191117000448,774,13,REGION METROPOLITANA,LA FLORIDA,SERAFIN ZAMORA,VECINAL,0,13110,"Vecinal & Serafín Zamora, La Florida, Región Metropolitana, Chile",-33.5191117,-70.596422,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.596108299858,-33.5909003000087,775,13,REGION METROPOLITANA,PUENTE ALTO,EJERCITO LIBERTADOR,LOS MANIOS,0,13201,"Los Mañíos & Avenida Ejercito Libertador, Puente Alto, Región Metropolitana, Chile",-33.5909003,-70.5961083,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5958781498566,-33.5198111999268,776,13,REGION METROPOLITANA,LA FLORIDA,GERONIMO DE ALDERETE,AMERICO VESPUCIO,0,13110,"Avenida Américo Vespucio & Gerónimo de Alderete, La Florida, Región Metropolitana, Chile",-33.5197181,-70.5958004,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5958129004449,-33.5187343004475,777,13,REGION METROPOLITANA,LA FLORIDA,AMERICO VESPUCIO,SERAFIN ZAMORA,0,13110,"Avenida Américo Vespucio & Serafín Zamora, La Florida, Región Metropolitana, Chile",-33.5187343,-70.5958129,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5958004996932,-33.546984899933,778,13,REGION METROPOLITANA,LA FLORIDA,MARIGEN,TRINIDAD,0,13110,"Marigen & Trinidad, La Florida, Región Metropolitana, Chile",-33.5469849,-70.5958005,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5957992999976,-33.5284028002489,779,13,REGION METROPOLITANA,LA FLORIDA,GERONIMO DE ALDERETE,VICUNA MACKENNA,0,13110,"Vicuña Mackenna & Gerónimo de Alderete, La Florida, Región Metropolitana, Chile",-33.5284028,-70.5957993,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5952927001978,-33.5227079998741,780,13,REGION METROPOLITANA,LA FLORIDA,JULIO VILDOSOLA,WALKER MARTINEZ,0,13110,"Walker Martinez & Julio Vildósola, La Florida, Región Metropolitana, Chile",-33.522708,-70.5952927,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5950465998206,-33.5433732001129,781,13,REGION METROPOLITANA,LA FLORIDA,STA AMALIA,MANUTARA,0,13110,"Manutara & Santa Amalia, La Florida, Región Metropolitana, Chile",-33.5433732,-70.5950466,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5926411004063,-33.4992888003377,782,13,REGION METROPOLITANA,MACUL,DR AMADOR NEGHME RODRIGUEZ,EL LIBANO,0,13118,"El Líbano & Avenida Doctor Amador Neghme Rodríguez, Macul, Región Metropolitana, Chile",-33.4992888,-70.5926411,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5925982000467,-33.4211309003706,783,13,REGION METROPOLITANA,LAS CONDES,PDTE ERRAZURIZ,ENRIQUE FOSTER SUR,0,13114,"Presidente Errázuriz & Enrique Foster Sur, Las Condes, Región Metropolitana, Chile",-33.4211309,-70.5925982,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.592531699678,-33.4769293996719,784,13,REGION METROPOLITANA,MACUL,LOS ESPINOS,STA JULIA,0,13118,"Santa Julia & Los Espinos, Macul, Región Metropolitana, Chile",-33.4769294,-70.5925317,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.5925051498926,-33.5808066502066,785,13,REGION METROPOLITANA,PUENTE ALTO,JUAN DE DIOS MALEBRAN,GABRIELA PONIENTE,0,13201,"Juan de Dios Malebrán & Gabriela, Puente Alto, Región Metropolitana, Chile",-33.5807311,-70.5924616,2020,ATROPELLO,URBANA,0,0,0,3,2
-70.5923647998954,-33.5870237003833,786,13,REGION METROPOLITANA,PUENTE ALTO,CONCHA Y TORO,MIGUEL ANGEL,0,13201,"Luis Matte Larraín 1035, Puente Alto, Región Metropolitana, Chile",-33.5870237,-70.5923648,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5915288998387,-33.5502593998512,787,13,REGION METROPOLITANA,LA FLORIDA,JOSE MIGUEL CARRERA,JOSE JOAQUIN PEREZ,0,13110,"José Joaquín Pérez & José Miguel Carrera, La Florida, Región Metropolitana, Chile",-33.5502594,-70.5915289,2020,ATROPELLO,URBANA,1,0,0,1,1
-70.591244699683,-33.6226669995822,788,13,REGION METROPOLITANA,PUENTE ALTO,TEGUCIGALPA, ,740,13201,"Tegucigalpa 740, Puente Alto, Región Metropolitana, Chile",-33.622667,-70.5912447,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.5911014997343,-33.4262887002632,789,13,REGION METROPOLITANA,PROVIDENCIA,TOBALABA,ELIODORO YANEZ,0,13123,"Eliodoro Yañez & Tobalaba, Providencia, Región Metropolitana, Chile",-33.4262887,-70.5911015,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.590809300109,-33.6211218995559,790,13,REGION METROPOLITANA,PUENTE ALTO,LOS COMENDADORES, ,1308,13201,"Los Comendadores 1308, Puente Alto, Región Metropolitana, Chile",-33.6211219,-70.5908093,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5906488997268,-33.580272999699,791,13,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE, ,719,13201,"Av. Gabriela Pte. 719, Puente Alto, Región Metropolitana, Chile",-33.580273,-70.5906489,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5906304995978,-33.5100490995861,792,13,REGION METROPOLITANA,MACUL,DEPARTAMENTAL,AMERICO VESPUCIO,0,13118,"Av. Américo Vespucio & Av. Departamental, La Florida, Macul, Región Metropolitana, Chile",-33.5100491,-70.5906305,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5905139996212,-33.54013110007,793,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA, ,9126,13110,"Vicuña Mackenna 9126, La Florida, Región Metropolitana, Chile",-33.5401311,-70.590514,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.5895059000771,-33.5084513001872,794,13,REGION METROPOLITANA,PEÑALOLEN,AMERICO VESPUCIO,LA FLORIDA,0,13122,"Av. Américo Vespucio & Av. La Florida, Macul, Peñalolén, Región Metropolitana, Chile",-33.5084513,-70.5895059,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5891750997509,-33.543405699813,795,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA,STA AMALIA,0,13110,"Vicuña Mackenna & Santa Amalia, La Florida, Región Metropolitana, Chile",-33.5434057,-70.5891751,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.588687499928,-33.5329007999318,796,13,REGION METROPOLITANA,LA FLORIDA,PERU,STA JULIA,0,13110,"PE571-Perú / Esq. Santa Julia, La Florida, Región Metropolitana, Chile",-33.5329008,-70.5886875,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5878005669425,-33.6040613664388,797,13,REGION METROPOLITANA,PUENTE ALTO,JUAN DE DIOS MALEBRAN,DOMINGO TOCORNAL,0,13201,"Domingo Tocornal & Juan de Dios Malebrán, Puente Alto, Región Metropolitana, Chile",-33.6040754,-70.5877634,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.587584100126,-33.4005274997442,798,13,REGION METROPOLITANA,VITACURA,AMERICO VESPUCIO,LAS FRESAS,0,13132,"Américo Vespucio Norte & Las Fresas, Vitacura, Región Metropolitana, Chile",-33.4005275,-70.5875841,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5873927999376,-33.5800336001703,799,13,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE,COQUIMBO,0,13201,"Gabriela Poniente & Coquimbo, Puente Alto, Región Metropolitana, Chile",-33.5800336,-70.5873928,2020,ATROPELLO,URBANA,0,0,0,1,2
-70.5866605998067,-33.509460200128,800,13,REGION METROPOLITANA,PEÑALOLEN,DEPARTAMENTAL, ,4850,13122,"Av. Departamental 4850, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.5094602,-70.5866606,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5864437004163,-33.5533403998394,801,13,REGION METROPOLITANA,LA FLORIDA,VICUÑA MACKENNA,SAN JOSE DE LA ESTRELLA,0,13110,"Vicuña Mackenna & San José de la Estrella, La Florida, Región Metropolitana, Chile",-33.5533404,-70.5864437,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5858035000314,-33.5796052998446,802,13,REGION METROPOLITANA,PUENTE ALTO,GABRIELA PONIENTE, ,321,13201,"Gabriela Pte 321, Puente Alto, Región Metropolitana, Chile",-33.5796053,-70.5858035,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5854925999034,-33.560759400226,803,13,REGION METROPOLITANA,LA FLORIDA,MARIA ELENA,VICUNA MACKENNA PONIENTE,0,13110,"Vicuña Mackenna & Maria Elena, La Florida, Región Metropolitana, Chile",-33.5607594,-70.5854926,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.5853646002959,-33.5196890000472,804,13,REGION METROPOLITANA,LA FLORIDA,REAL ALICANTE,TTE DE MARINA ROLANDO FRODEN,0,13110,"Teniente de Marina Rolando Froden & Real Alicante, La Florida, Región Metropolitana, Chile",-33.519689,-70.5853646,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.5849875999976,-33.4484705999381,805,13,REGION METROPOLITANA,ÑUÑOA,MONTENEGRO,SIMON BOLIVAR,0,13120,"Simón Bolívar & Montenegro, Ñuñoa, Región Metropolitana, Chile",-33.4484706,-70.5849876,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.5847820500514,-33.4318293496446,806,13,REGION METROPOLITANA,PROVIDENCIA,FRANCISCO BILBAO, ,3514,13123,"Av. Francisco Bilbao 3514, Providencia, Región Metropolitana, Chile",-33.4317938,-70.5848614,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.5843078995898,-33.5008915999672,807,13,REGION METROPOLITANA,PEÑALOLEN,LAS TORRES,GRAL HORACIO TORO,0,13122,"PD608-Avenida Las Torres / Esq. Gral.Horacio Toro, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.5008916,-70.5843079,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.5842174997377,-33.4145176997319,808,13,REGION METROPOLITANA,LAS CONDES,APOQUINDO ORIENTE,AMERICO VESPUCIO,0,13114,"P.º Apoquindo & Av. Américo Vespucio Sur, Las Condes, Región Metropolitana, Chile",-33.4145177,-70.5842175,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.5839293002968,-33.5688162501697,809,13,REGION METROPOLITANA,PUENTE ALTO,ELISA CORREA SANFUENTE,CONCHA Y TORO,0,13201,"Avenida Concha Y Toro & Elisa Correa Sanfuentes, Puente Alto, Región Metropolitana, Chile",-33.5688044,-70.5838167,2020,ATROPELLO,URBANA,0,1,0,3,3
-70.583583600003,-33.5694079995794,810,13,REGION METROPOLITANA,PUENTE ALTO,CONCHA Y TORO,LOS TOROS,0,13201,"Avenida Concha Y Toro & Los Toros, Puente Alto, Región Metropolitana, Chile",-33.569408,-70.5835836,2020,ATROPELLO,URBANA,0,1,0,0,2
-70.5835673996157,-33.5163236002538,811,13,REGION METROPOLITANA,LA FLORIDA,LA FLORIDA,REINA LUISA,0,13110,"Avenida La Florida & Reina Luisa, La Florida, Región Metropolitana, Chile",-33.5163236,-70.5835674,2020,ATROPELLO,URBANA,0,1,1,0,2
-70.5832972999303,-33.4549461998071,812,13,REGION METROPOLITANA,ÑUÑOA,IRARRAZAVAL,ALC JORGE MONCKEBERG,0,13120,"PD341-Avenida Irarrázaval / Esq. Alc. J. Monckeberg, Ñuñoa, Región Metropolitana, Chile",-33.4549462,-70.5832973,2020,ATROPELLO,URBANA,0,0,0,1,1
