X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Atropellos
-70.697899,-33.566677,59,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,CAMINO OCHAGAVIA,LA VARA,NULL,-33.566677,-70.697899,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,134010180,CAMINO OCHAGAVIA - LA VARA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.697899,-33.566574,60,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,OCHAGAVIA,CAMINO LA VARA,NULL,-33.566574,-70.697899,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,134010843,CAMINO LA VARA - OCHAGAVIA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.697525,-33.400372,61,2019,13,REGION METROPOLITANA,RENCA,URBANA,SENADOR JAIME GUZMAN,APOSTOL SANTIAGO,NULL,-33.400372,-70.697525,1,13128,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280731,APOSTOL SANTIAGO - SENADOR JAIME GUZMAN,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,1,2
-70.69722,-33.455242,62,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,GRAL AMENGUAL,NULL,-33.455242,-70.69722,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,GRAL AMENGUAL - LIBER BERNARDO O`HIGGINS,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,0,0,1,2
-70.697121,-33.561806,63,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,OCHAGAVIA,NULL,10411,-33.561806,-70.697121,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,134010843,- OCHAGAVIA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.697083,-33.613037,64,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,PORTALES,NULL,1706,-33.613037,-70.697083,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,134010932,- PORTALES,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.697021,-33.613045,65,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,PORTALES ORIENTE,ENRIQUE MADRID OSORIO,NULL,-33.613045,-70.697021,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,134010934,ENRIQUE MADRID OSORIO - PORTALES ORIENTE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.697006,-33.512623,66,2019,13,REGION METROPOLITANA,LO ESPEJO,URBANA,PIO XII,NULL,7406,-33.512623,-70.697006,1,13116,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131160302,- PIO XII,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,0,0,1,1
-70.696861,-33.407143,67,2019,13,REGION METROPOLITANA,RENCA,URBANA,O`HIGGINS,NULL,1345,-33.407143,-70.696861,1,13128,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131280563,- O`HIGGINS,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.696503,-33.421112,68,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,MARIA RAMOS MEJIAS,DR EMILIO SAN MARTINO,NULL,-33.421112,-70.696503,1,13126,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131260235,DR EMILIO SAN MARTINO - MARIA RAMOS MEJIAS,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.696465,-33.613148,69,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,PORTALES ORIENTE,NULL,1876,-33.613148,-70.696465,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,134010934,- PORTALES ORIENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,0,1
-70.695702,-33.397636,70,2019,13,REGION METROPOLITANA,RENCA,URBANA,LOS SUSPIROS,NULL,3414,-33.397636,-70.695702,1,13128,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131280477,- LOS SUSPIROS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.695389,-33.455162,71,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,NULL,4360,-33.455162,-70.695389,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131060407,- LIBER BERNARDO O`HIGGINS,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.695335,-33.483383,72,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,NULL,-33.483383,-70.695335,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020397,DEPARTAMENTAL - PEDRO AGUIRRE CERDA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,1,5,5
-70.695122,-33.453529,73,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,PLACILLA,CONDE DEL MAULE,NULL,-33.453529,-70.695122,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060555,CONDE DEL MAULE - PLACILLA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.694847,-33.592407,74,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,LIBER BERNARDO O HIGGINS,AMERICA,NULL,-33.592407,-70.694847,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,134010664,AMERICA - LIBER BERNARDO O HIGGINS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.694778,-33.340946,75,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,CAUPOLICAN,NULL,8521,-33.340946,-70.694778,1,13125,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131250096,- CAUPOLICAN,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.694672,-33.458015,76,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,CRNEL SOUPER,CONCON,NULL,-33.458015,-70.694672,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131060141,CONCON - CRNEL SOUPER,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.694603,-33.471252,77,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,PINGUINOS,LAUTARO,NULL,-33.471252,-70.694603,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131060553,LAUTARO - PINGUINOS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.694412,-33.579346,78,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,MEXICO,GRAN AVDA JOSE MIGUEL CARRERA,NULL,-33.579346,-70.694412,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,134010806,GRAN AVDA JOSE MIGUEL CARRERA - MEXICO,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.694412,-33.41153,79,2019,13,REGION METROPOLITANA,RENCA,URBANA,GABRIELA MISTRAL,MICHIMALONGO,NULL,-33.41153,-70.694412,1,13128,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131280268,GABRIELA MISTRAL - MICHIMALONGO,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.694023,-33.481537,80,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,PEDRO AGUIRRE CERDA,AVDA 7,NULL,-33.481537,-70.694023,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020397,AVDA 7 - PEDRO AGUIRRE CERDA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.693604,-33.451199,81,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,PARAGUAY,FRANCISCO JAVIER,NULL,-33.451199,-70.693604,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060539,FRANCISCO JAVIER - PARAGUAY,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.693321,-33.468548,82,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,GANDARILLAS,ARZ SUBERCASEAUX,NULL,-33.468548,-70.693321,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131060242,ARZ SUBERCASEAUX - GANDARILLAS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,1,0,2
-70.693291,-33.575993,83,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LO BLANCO,MONTOYA,NULL,-33.575993,-70.693291,1,13105,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131050386,LO BLANCO - MONTOYA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.693283,-33.482147,84,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,BUZETA,AVDA 7,NULL,-33.482147,-70.693283,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020084,AVDA 7 - BUZETA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,2
-70.6931029,-33.5561344,85,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,JOSE JOAQUIN PRIETO VIAL,OCHAGAVIA,NULL,-33.5561344,-70.6931029,1,13105,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131050268,JOSE JOAQUIN PRIETO VIAL - OCHAGAVIA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.693054,-33.454525,86,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,TORO MAZOTTE,NULL,-33.454525,-70.693054,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,LIBER BERNARDO O`HIGGINS - TORO MAZOTTE,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,3,2
-70.692657,-33.423203,87,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,CARRASCAL,MENDOZA,NULL,-33.423203,-70.692657,1,13126,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131260069,CARRASCAL - MENDOZA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.692436,-33.431751,88,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,JOAQUIN WALKER MARTINEZ,MAPOCHO,NULL,-33.431751,-70.692436,1,13126,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131260170,JOAQUIN WALKER MARTINEZ - MAPOCHO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,2
-70.691933,-33.484455,89,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,DEPARTAMENTAL,NULL,4519,-33.484455,-70.691933,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131020133,- DEPARTAMENTAL,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,1,0,1
-70.691929,-33.454865,90,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,TORO MAZOTTE,FEDERICO HANSEN,NULL,-33.454865,-70.691948,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131060728,FEDERICO HANSEN - TORO MAZOTTE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,2
-70.691559,-33.464573,91,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,STA TERESA,MONTE GRANDE,NULL,-33.464573,-70.691559,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131060707,MONTE GRANDE - STA TERESA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.691551,-33.50576,92,2019,13,REGION METROPOLITANA,LO ESPEJO,URBANA,CENTRAL CARD SILVA HENRIQUEZ,NULL,6566,-33.50576,-70.691551,1,13116,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131160116,- CENTRAL CARD SILVA HENRIQUEZ,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.69149,-33.505039,93,2019,13,REGION METROPOLITANA,LO ESPEJO,URBANA,3 NORTE,CENTRAL CARD SILVA HENRIQUEZ,NULL,-33.505039,-70.69149,1,13116,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131160033,3 NORTE - CENTRAL CARD SILVA HENRIQUEZ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.691399,-33.454456,94,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,GRAL VELASQUEZ,LIBER BERNARDO O`HIGGINS,NULL,-33.454456,-70.691399,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060256,GRAL VELASQUEZ - LIBER BERNARDO O`HIGGINS,4,4,3,BIDIRECCIONAL CON BANDEJON,4,MIXTO,0,0,1,0,1
-70.691261,-33.451698,95,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,GRAL VELASQUEZ,ECUADOR,NULL,-33.451698,-70.691261,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060256,ECUADOR - GRAL VELASQUEZ,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.691185,-33.430565,96,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,AUGUSTO MATTE,JUAN DE BARROS,NULL,-33.430565,-70.691185,1,13126,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131260033,AUGUSTO MATTE - JUAN DE BARROS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.691132,-33.432293,97,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,ALCERRECA,NULL,1576,-33.432293,-70.691132,1,13126,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131260015,- ALCERRECA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.691048,-33.454006,98,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,PADRE ALBERTO HURTADO,NULL,-33.454006,-70.691048,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,LIBER BERNARDO O`HIGGINS - PADRE ALBERTO HURTADO,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,2,2
-70.690806,-33.47817,99,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,ALC CARLOS VALDOVINOS,PEDRO AGUIRRE CERDA,NULL,-33.47817,-70.690806,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020020,ALC CARLOS VALDOVINOS - PEDRO AGUIRRE CERDA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,0,0,0,1
-70.69059,-33.459068,100,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,ARICA,TORO MAZOTTE,NULL,-33.459068,-70.69059,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131060047,ARICA - TORO MAZOTTE,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,1,0,0,1
-70.690575,-33.522091,101,2019,13,REGION METROPOLITANA,LO ESPEJO,URBANA,PDTE EDUARDO FREI MONTALVA,STA ANITA,NULL,-33.522091,-70.690575,1,13116,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131160289,PDTE EDUARDO FREI MONTALVA - STA ANITA,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,0,0,0,1
-70.690315,-33.358437,102,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,MEJILLONES,AYQUINA,NULL,-33.358437,-70.690315,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131070311,AYQUINA - MEJILLONES,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.690277,-33.610237,103,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,ALMTE RIVEROS,NULL,630,-33.610237,-70.690277,1,13401,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,134010027,- ALMTE RIVEROS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.690277,-33.437843,104,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,SAN PABLO,NULL,4050,-33.437843,-70.690277,1,13126,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131260354,- SAN PABLO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.690216,-33.480549,105,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,BUZETA,AVDA 4,NULL,-33.480549,-70.690216,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131020084,AVDA 4 - BUZETA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.689827,-33.477051,106,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,PEDRO AGUIRRE CERDA,MANUEL CHACON,NULL,-33.477051,-70.689827,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060544,MANUEL CHACON - PEDRO AGUIRRE CERDA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.689735,-33.436195,107,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,GRAL BARBOSA,NULL,1221,-33.436195,-70.689735,1,13126,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131260152,- GRAL BARBOSA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.689499,-33.478378,108,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,ALC CARLOS VALDOVINOS,NULL,4030,-33.478378,-70.689499,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131020020,- ALC CARLOS VALDOVINOS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.689293,-33.451015,109,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,ECUADOR,FEDERICO SCOTTO,NULL,-33.451015,-70.689293,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060163,ECUADOR - FEDERICO SCOTTO,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.689262,-33.453392,110,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,NICASIO RETAMALES,LIBER BERNARDO O`HIGGINS,NULL,-33.453392,-70.689262,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060515,LIBER BERNARDO O`HIGGINS - NICASIO RETAMALES,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-70.68924,-33.422321,111,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,ALBERTO LOSECO,JULIO VERNE,NULL,-33.422321,-70.68924,1,13126,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131260013,ALBERTO LOSECO - JULIO VERNE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.689056,-33.365948,112,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,AMERICO VESPUCIO,INDEPENDENCIA,NULL,-33.365948,-70.689056,1,13104,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131040060,AMERICO VESPUCIO - INDEPENDENCIA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.689034,-33.493492,113,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,5 PONIENTE,NULL,4633,-33.493492,-70.689034,1,13121,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131210039,- 5 PONIENTE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.688858,-33.453812,114,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,NICASIO RETAMALES,NULL,44,-33.453812,-70.688858,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060515,- NICASIO RETAMALES,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.688549,-33.5713695,115,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,CARD JOSE MARIA CARO,GRAN AVDA JOSE MIGUEL CARRERA,NULL,-33.571377,-70.688545,1,13105,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050109,CARD JOSE MARIA CARO - GRAN AVDA JOSE MIGUEL CARRERA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-70.688461,-33.389469,116,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,PANAMERICANA NORTE,LOS ZAPADORES,NULL,-33.389469,-70.688461,1,13104,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040564,LOS ZAPADORES - PANAMERICANA NORTE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.688179,-33.479481,117,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,BUZETA,AVDA 2,NULL,-33.479481,-70.688179,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131020084,AVDA 2 - BUZETA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.687943,-33.466961,118,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,ANTOFAGASTA,GRAL VELASQUEZ,NULL,-33.466961,-70.687943,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131060044,ANTOFAGASTA - GRAL VELASQUEZ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.687904,-33.457355,119,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,NICASIO RETAMALES,5 DE ABRIL,NULL,-33.457355,-70.687904,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060515,5 DE ABRIL - NICASIO RETAMALES,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.687645,-33.483646,120,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,GRAL VELASQUEZ,NULL,3479,-33.483646,-70.687645,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131020215,- GRAL VELASQUEZ,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.687592,-33.371696,121,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,INDEPENDENCIA,HEROES DE LA CONCEPCION,NULL,-33.371696,-70.687592,1,13104,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131040343,HEROES DE LA CONCEPCION - INDEPENDENCIA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.687477,-33.515942,122,2019,13,REGION METROPOLITANA,LO ESPEJO,URBANA,PDTE SALVADOR ALLENDE,STA ANITA,NULL,-33.515942,-70.687477,1,13116,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131160292,PDTE SALVADOR ALLENDE - STA ANITA,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,0,0,0,1
-70.687302,-33.485714,123,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,CERRILLOS,DEPARTAMENTAL,NULL,-33.485714,-70.687302,1,13121,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131210149,CERRILLOS - DEPARTAMENTAL,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,0,0,0,1
-70.687157,-33.45266,124,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,NULL,3757,-33.45266,-70.687157,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131060407,- LIBER BERNARDO O`HIGGINS,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,0,1
-70.686913,-33.405693,125,2019,13,REGION METROPOLITANA,RENCA,URBANA,SENADOR JAIME GUZMAN,ALBERTO PEPPER,NULL,-33.405693,-70.686913,1,13128,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131280731,ALBERTO PEPPER - SENADOR JAIME GUZMAN,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,0,0,0,1
-70.686768,-33.486313,126,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,CENTRAL,NULL,5842,-33.486313,-70.686768,1,13121,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131210146,- CENTRAL,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,0,0,1,1
-70.686501,-33.456768,127,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,5 DE ABRIL,RUIZ TAGLE,NULL,-33.456768,-70.686501,1,13106,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131060011,5 DE ABRIL - RUIZ TAGLE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
