X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.6939230307232,-33.4002090803847,895,1,2013,13128,RENCA,13,REGION METROPOLITANA,SENADOR JAIME GUZMAN,COLON,0,SENADOR JAIME GUZMAN / COLON,0,0,0,3,1
-70.7250926002433,-33.3690415001651,896,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,CANUTILLAR, ,420,CANUTILLAR 420,0,1,0,0,1
-70.7239783339329,-33.3663126764888,897,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,MANUEL ANTONIO MATTA,LUIS TORTEROLO,0,MANUEL ANTONIO MATTA / LUIS TORTEROLO,0,0,0,1,1
-70.7223890088457,-33.3688065585758,898,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,LOS CONDORES,HUMBERTO CARO,0,LOS CONDORES / HUMBERTO CARO,0,0,0,2,1
-70.7213559594099,-33.3665375267854,899,4,2013,13125,QUILICURA,13,REGION METROPOLITANA,MANUEL ANTONIO MATTA,LO CRUZAT,0,MANUEL ANTONIO MATTA / LO CRUZAT,0,1,0,2,4
-70.7199813996219,-33.3673507998994,900,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,OSVALDO LIRA, ,25,OSVALDO LIRA 25,0,0,0,1,1
-70.7169664476434,-33.3674281964541,901,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,MANUEL ANTONIO MATTA,4 ORIENTE,0,MANUEL ANTONIO MATTA / 4 ORIENTE,1,0,0,0,1
-70.7165788353449,-33.3689715167221,902,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,CARAMPANGUE,4 ORIENTE,0,CARAMPANGUE / 4 ORIENTE,0,0,0,1,1
-70.7118024568179,-33.3663282716324,903,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,EL LITRE,MANUEL ANTONIO MATTA,0,EL LITRE / MANUEL ANTONIO MATTA,0,0,0,2,1
-70.711096947666,-33.3662444566164,904,3,2013,13125,QUILICURA,13,REGION METROPOLITANA,4 ORIENTE,MANUEL ANTONIO MATTA,0,4 ORIENTE / MANUEL ANTONIO MATTA,0,1,0,2,3
-70.710886070136,-33.367323800453,905,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,ORIENTE,CARDENAL JOSE MARIA CARO,0,ORIENTE / CARDENAL JOSE MARIA CARO,0,0,0,1,1
-70.6911817199604,-33.3740818306119,906,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,JULIO MONTT SALAMANCA,CARDENAL JOSE MARIA CARO,0,JULIO MONTT SALAMANCA / CARDENAL JOSE MARIA CARO,0,0,0,1,1
-70.6864117122307,-33.3879832099572,907,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,2 PONIENTE, ,4200,2 PONIENTE 4200,0,1,0,0,1
-70.6824248755075,-33.3937795294017,908,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,BARON DE JURAS REALES,EL OLIVO,0,BARON DE JURAS REALES / EL OLIVO,0,0,1,0,1
-70.6821523782297,-33.4031564860829,909,1,2013,13128,RENCA,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA, ,500,PRESIDENTE EDUARDO FREI MONTALVA 500,0,0,0,1,1
-70.6821485264333,-33.4030400661461,910,1,2013,13128,RENCA,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA,SENADOR JAIME GUZMAN,0,PRESIDENTE EDUARDO FREI MONTALVA / SENADOR JAIME GUZMAN,1,0,0,0,1
-70.6820814981626,-33.4032753431825,911,1,2013,13128,RENCA,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA, ,1250,PRESIDENTE EDUARDO FREI MONTALVA 1250,0,0,0,1,1
-70.6820752415791,-33.4022735415906,912,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,ROMA,PRESIDENTE EDUARDO FREI MONTALVA,0,ROMA / PRESIDENTE EDUARDO FREI MONTALVA,0,0,0,1,1
-70.6819242148306,-33.4035390864596,913,1,2013,13128,RENCA,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA, ,2932,PRESIDENTE EDUARDO FREI MONTALVA 2932,0,0,0,1,1
-70.6759494096375,-33.4001797130233,914,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,ROMA, ,2472,ROMA 2472,0,0,0,1,1
-70.6741730093768,-33.392274191101,915,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,INDEPENDENCIA,TENIENTE YAVAR,0,INDEPENDENCIA / TENIENTE YAVAR,0,0,0,0,1
-70.6729681714439,-33.3857482858547,916,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,VASCONGADOS,OROZCO,0,VASCONGADOS / OROZCO,0,1,0,0,1
-70.6726881918066,-33.3946178396416,917,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,INDEPENDENCIA,AVIADOR ACEVEDO,0,INDEPENDENCIA / AVIADOR ACEVEDO,0,1,0,0,1
-70.6695234361576,-33.3979308800061,918,6,2013,13104,CONCHALI,13,REGION METROPOLITANA,INDEPENDENCIA,DORSAL,0,INDEPENDENCIA / DORSAL,0,5,0,1,6
-70.6690067315753,-33.3977655378493,919,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,DORSAL, ,1760,DORSAL 1760,0,1,0,0,1
-70.6676343463479,-33.3995812591678,920,1,2013,13108,INDEPENDENCIA,13,REGION METROPOLITANA,INDEPENDENCIA,CANETE,0,INDEPENDENCIA / CANETE,0,0,1,0,1
-70.666889481964,-33.397253854182,921,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,DORSAL,LA PALMILLA,0,DORSAL / LA PALMILLA,0,1,0,0,1
-70.6657232726109,-33.4014042775853,922,1,2013,13108,INDEPENDENCIA,13,REGION METROPOLITANA,INDEPENDENCIA, ,628,INDEPENDENCIA 628,1,0,0,0,1
-70.6653108902853,-33.4016849568952,923,1,2013,13108,INDEPENDENCIA,13,REGION METROPOLITANA,INDEPENDENCIA, ,369,INDEPENDENCIA 369,0,0,0,0,1
-70.6652175586434,-33.4017583892383,924,1,2013,13108,INDEPENDENCIA,13,REGION METROPOLITANA,PABLO URZUA,INDEPENDENCIA,0,PABLO URZUA / INDEPENDENCIA,0,0,0,1,1
-70.6610250190893,-33.403104218385,925,1,2013,13108,INDEPENDENCIA,13,REGION METROPOLITANA,EINSTEIN,HUANUCO,0,EINSTEIN / HUANUCO,0,0,0,1,1
-70.6576843515516,-33.4028693379495,926,1,2013,13108,INDEPENDENCIA,13,REGION METROPOLITANA,EL GUANACO,EINSTEIN,0,EL GUANACO / EINSTEIN,0,1,1,0,1
-70.6575559562423,-33.3958003914749,927,2,2013,13104,CONCHALI,13,REGION METROPOLITANA,EL GUANACO,DORSAL,0,EL GUANACO / DORSAL,1,1,0,0,2
-70.6553377451408,-33.4032974728001,928,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,EINSTEIN,LA QUINTRALA,0,EINSTEIN / LA QUINTRALA,0,1,0,0,1
-70.6668977970956,-33.3862694618661,929,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,LOS ZAPADORES,ALBERTO GONZALEZ,0,LOS ZAPADORES / ALBERTO GONZALEZ,0,1,0,2,1
-70.6607281654724,-33.3865242658821,930,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,LOS ZAPADORES,GENERAL GAMBINO,0,LOS ZAPADORES / GENERAL GAMBINO,0,1,0,0,1
-70.6606290709748,-33.388385506386,931,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,GENERAL GAMBINO,CACIQUE MILLARAPUE,0,GENERAL GAMBINO / CACIQUE MILLARAPUE,1,0,0,0,1
-70.657394424513,-33.3892465541851,932,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,EL GUANACO,CACIQUE LEMO LENO,0,EL GUANACO / CACIQUE LEMO LENO,0,1,0,0,1
-70.6571454579965,-33.3867288661442,933,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,LOS ZAPADORES, ,610,LOS ZAPADORES 610,0,0,0,1,1
-70.6571216844181,-33.3867804611493,934,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,EL GUANACO,LOS ZAPADORES,0,EL GUANACO / LOS ZAPADORES,0,0,1,0,1
-70.6892347560791,-33.3670071527578,935,2,2013,13104,CONCHALI,13,REGION METROPOLITANA,INDEPENDENCIA, ,3673,INDEPENDENCIA 3673,0,1,0,2,2
-70.6869281326272,-33.3660044257636,936,1,2013,13107,HUECHURABA,13,REGION METROPOLITANA,AMERICO VESPUCIO, ,1573,AMERICO VESPUCIO 1573,0,0,0,0,1
-70.6840412719871,-33.3773260809339,937,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,INDEPENDENCIA,LA CORUNA,0,INDEPENDENCIA / LA CORUNA,0,1,0,0,1
-70.683766185561,-33.3783671523222,938,2,2013,13104,CONCHALI,13,REGION METROPOLITANA,INDEPENDENCIA,EL CORTIJO,0,INDEPENDENCIA / EL CORTIJO,0,2,0,0,2
-70.682837508744,-33.3814913440502,939,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,INDEPENDENCIA,QUILICURA,0,INDEPENDENCIA / QUILICURA,0,0,0,1,1
-70.6804563557762,-33.3845070856335,940,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,INDEPENDENCIA,LA REJA,0,INDEPENDENCIA / LA REJA,0,1,0,1,1
-70.6803491988564,-33.3742312826475,941,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,BOSTON,CARDENAL JOSE MARIA CARO,0,BOSTON / CARDENAL JOSE MARIA CARO,1,0,0,1,1
-70.6788586454101,-33.384313565019,942,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,DIEGO SILVA HENRIQUEZ,TUPUNGATO,0,DIEGO SILVA HENRIQUEZ / TUPUNGATO,0,0,0,1,1
-70.6751563946519,-33.3766980465776,943,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,CARDENAL JOSE MARIA CARO,PUNTIAGUDO,0,CARDENAL JOSE MARIA CARO / PUNTIAGUDO,0,0,0,2,1
-70.6730320017255,-33.3795012936498,944,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,PEDRO FONTOVA, ,3892,PEDRO FONTOVA 3892,0,0,0,1,1
-70.6728675247165,-33.3787490278453,945,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,CARDENAL JOSE MARIA CARO,NIEBLA,0,CARDENAL JOSE MARIA CARO / NIEBLA,0,0,0,1,1
-70.6715526880061,-33.3756554301539,946,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,PEDRO FONTOVA,IMPERIAL,0,PEDRO FONTOVA / IMPERIAL,0,1,0,0,1
-70.6713537004129,-33.3734140003558,947,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,VICHUQUEN, ,1417,VICHUQUEN 1417,1,0,0,0,1
-70.6619827691894,-33.374223995441,948,1,2013,13107,HUECHURABA,13,REGION METROPOLITANA,GUANACO NORTE,AMERICO VESPUCIO,0,GUANACO NORTE / AMERICO VESPUCIO,0,0,0,1,1
-70.6607592010762,-33.3807100472309,949,1,2013,13104,CONCHALI,13,REGION METROPOLITANA,GENERAL GAMBINO,PRINCIPAL CAPITANIGNACIO CARRERA PINTO,0,GENERAL GAMBINO / PRINCIPAL CAPITANIGNACIO CARRERA PINTO,0,0,0,1,1
-70.6540128000506,-33.3845410997919,950,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,DIEGO SILVA HENRIQUEZ, ,125,DIEGO SILVA HENRIQUEZ 125,0,0,0,1,1
-70.651976792495,-33.3728728683881,951,1,2013,13107,HUECHURABA,13,REGION METROPOLITANA,CAMINO DE LA COLINA,EL CONQUISTADOR DEL MONTE,0,CAMINO DE LA COLINA / EL CONQUISTADOR DEL MONTE,0,0,0,1,1
-70.729281737662,-33.3577434045345,952,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,LO MARCOLETA,0,LIBERTADOR BERNARDO O`HIGGINS / LO MARCOLETA,1,0,0,0,1
-70.7290349511021,-33.3528101194914,953,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,ANTUMALAL,0,LIBERTADOR BERNARDO O`HIGGINS / ANTUMALAL,0,0,0,2,1
-70.7275357048089,-33.3576009078556,954,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,LAS TORRES,LO MARCOLETA,0,LAS TORRES / LO MARCOLETA,0,0,1,0,1
-70.7207716545881,-33.3546007182485,955,2,2013,13125,QUILICURA,13,REGION METROPOLITANA,ANTUMALAL,LO CRUZAT,0,ANTUMALAL / LO CRUZAT,0,0,0,2,2
-70.7187429657153,-33.3570357136272,956,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,LO MARCOLETA, ,167,LO MARCOLETA 167,0,0,0,1,1
-70.7185457686722,-33.3572557606448,957,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,LO MARCOLETA,LOS OCEANICOS,0,LO MARCOLETA / LOS OCEANICOS,0,0,0,1,1
-70.7180664066393,-33.3394251875224,958,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,CERRO SAN CRISTOBAL,CERRO LOS CONDORES,0,CERRO SAN CRISTOBAL / CERRO LOS CONDORES,0,0,1,1,1
-70.7177371468518,-33.3259004541426,959,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA, ,9950,PRESIDENTE EDUARDO FREI MONTALVA 9950,1,0,0,0,1
-70.7094957830039,-33.3465901824909,960,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA, ,6000,PRESIDENTE EDUARDO FREI MONTALVA 6000,1,0,0,0,1
-70.7070542000913,-33.349896399699,961,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA, ,8771,PRESIDENTE EDUARDO FREI MONTALVA 8771,0,1,0,0,1
-70.7037028513055,-33.330438254222,962,1,2013,13125,QUILICURA,13,REGION METROPOLITANA,SAN IGNACIO, ,200,SAN IGNACIO 200,0,0,0,1,1
-70.6917188742266,-33.3557116336849,963,1,2013,13107,HUECHURABA,13,REGION METROPOLITANA,GENERAL SAN MARTIN,LOS QUELTEHUES,0,GENERAL SAN MARTIN / LOS QUELTEHUES,0,1,0,0,1
-70.6706043996733,-33.3574575001634,964,1,2013,13107,HUECHURABA,13,REGION METROPOLITANA,PEDRO FONTOVA, ,6700,PEDRO FONTOVA 6700,0,0,0,1,1
-70.6669966469776,-33.3484369160308,965,1,2013,13107,HUECHURABA,13,REGION METROPOLITANA,EL ROBLE, ,1001,EL ROBLE 1001,0,0,0,1,1
-70.6484669184135,-33.4710349848766,966,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN DIEGO,GENERAL GANA,0,SAN DIEGO / GENERAL GANA,0,0,0,2,1
-70.648451954594,-33.4732987574317,967,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,FRANKLIN,SAN DIEGO,0,FRANKLIN / SAN DIEGO,0,0,1,0,1
-70.6438023337107,-33.4730265362456,968,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,FRANKLIN,SAN FRANCISCO,0,FRANKLIN / SAN FRANCISCO,0,0,0,1,1
-70.6437406680973,-33.4739396664824,969,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN FRANCISCO,BIO BIO,0,SAN FRANCISCO / BIO BIO,0,0,0,1,1
-70.6420851780885,-33.4729233570272,970,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,FRANKLIN,SANTA ROSA,0,FRANKLIN / SANTA ROSA,0,0,0,1,1
-70.6419376101326,-33.4771689745685,971,1,2013,13129,SAN JOAQUIN,13,REGION METROPOLITANA,SANTA ROSA,PINTOR CICARELLI,0,SANTA ROSA / PINTOR CICARELLI,0,1,0,0,1
-70.6417203797917,-33.4809094438157,972,1,2013,13130,SAN MIGUEL,13,REGION METROPOLITANA,SANTA ROSA,ALCALDE CARLOS VALDOVINOS,0,SANTA ROSA / ALCALDE CARLOS VALDOVINOS,0,1,0,0,1
-70.6413947002052,-33.4832929997721,973,1,2013,13129,SAN JOAQUIN,13,REGION METROPOLITANA,SANTA ROSA, ,3050,SANTA ROSA 3050,0,1,0,0,1
-70.6354474997023,-33.4683861001384,974,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,NUBLE, ,454,NUBLE 454,0,0,0,1,1
-70.6347195083986,-33.4828974500573,975,1,2013,13129,SAN JOAQUIN,13,REGION METROPOLITANA,ALCALDE CARLOS VALDOVINOS,CARMEN,0,ALCALDE CARLOS VALDOVINOS / CARMEN,0,0,0,1,1
-70.6344865138415,-33.4766401282393,976,2,2013,13129,SAN JOAQUIN,13,REGION METROPOLITANA,PINTOR CICARELLI,CARMEN,0,PINTOR CICARELLI / CARMEN,0,0,1,1,2
-70.6491259416089,-33.4595820808483,977,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MANUEL ANTONIO MATTA,SAN DIEGO,0,MANUEL ANTONIO MATTA / SAN DIEGO,0,0,0,2,2
-70.6488879989819,-33.4637246207946,978,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN DIEGO,VICTORIA,0,SAN DIEGO / VICTORIA,0,0,0,2,1
-70.6487604661226,-33.4661341842452,979,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN DIEGO,PEDRO LAGOS,0,SAN DIEGO / PEDRO LAGOS,0,0,0,0,1
-70.6483870181463,-33.4538967197578,980,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,10 DE JULIO HUAMACHUCO, ,95,10 DE JULIO HUAMACHUCO 95,0,0,0,1,1
-70.6483573000493,-33.4649259001101,981,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN DIEGO, ,1454,SAN DIEGO 1454,0,0,0,0,1
-70.6470816998605,-33.4632551998676,982,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,ARTURO PRAT, ,1375,ARTURO PRAT 1375,0,0,0,0,1
-70.6462033554005,-33.4589355519341,983,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CHILOE,MANUEL ANTONIO MATTA,0,CHILOE / MANUEL ANTONIO MATTA,0,0,0,1,1
-70.6460765950588,-33.4609427110373,984,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MARINA DE GAETE,CHILOE,0,MARINA DE GAETE / CHILOE,0,0,0,1,1
-70.6439773651632,-33.453297888187,985,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,10 DE JULIO HUAMACHUCO,SANTA ROSA,0,10 DE JULIO HUAMACHUCO / SANTA ROSA,0,0,0,1,1
-70.6434244934456,-33.4571413801705,986,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SANTA ROSA,PORVENIR,0,SANTA ROSA / PORVENIR,0,0,0,1,1
-70.6432685941703,-33.4583510798384,987,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SANTA ROSA,MANUEL ANTONIO MATTA,0,SANTA ROSA / MANUEL ANTONIO MATTA,0,0,0,1,1
-70.6430663087631,-33.4531208089781,988,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,10 DE JULIO HUAMACHUCO,EMILIANO FIGUEROA,0,10 DE JULIO HUAMACHUCO / EMILIANO FIGUEROA,0,0,0,1,1
-70.6408924468289,-33.4578277850242,989,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MANUEL ANTONIO MATTA,SAN ISIDRO,0,MANUEL ANTONIO MATTA / SAN ISIDRO,0,0,0,2,1
-70.6405072465122,-33.4538288461243,990,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CARMEN,COPIAPO,0,CARMEN / COPIAPO,0,0,0,1,1
-70.6401731618619,-33.4551185827564,991,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CARMEN,COQUIMBO,0,CARMEN / COQUIMBO,0,0,0,1,1
-70.6395282544254,-33.4575428690082,992,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CARMEN,MANUEL ANTONIO MATTA,0,CARMEN / MANUEL ANTONIO MATTA,0,0,0,1,1
-70.6387087508082,-33.4606581493541,993,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CARMEN,SANTA ELVIRA,0,CARMEN / SANTA ELVIRA,0,0,0,1,1
-70.6377268862867,-33.4534348207603,994,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,COPIAPO,LIRA,0,COPIAPO / LIRA,0,0,0,2,1
-70.6376594506231,-33.4645949576911,995,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CARMEN,PEDRO LAGOS,0,CARMEN / PEDRO LAGOS,0,0,0,2,1
-70.6328594226242,-33.4533244127913,996,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN CAMILO, ,866,SAN CAMILO 866,0,0,0,2,1
-70.6310966174149,-33.4617847876378,997,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PADRE ORELLANA, ,1434,PADRE ORELLANA 1434,0,0,0,1,1
-70.630311722408,-33.4544382896952,998,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,VICUNA MACKENNA, ,953,VICUNA MACKENNA 953,0,0,0,1,1
-70.6302172630162,-33.4542524924585,999,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,VICUNA MACKENNA, ,1004,VICUNA MACKENNA 1004,0,1,0,0,1
-70.6264161282017,-33.467382934275,1000,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,VICUNA MACKENNA,CARLOS DITTBORN,0,VICUNA MACKENNA / CARLOS DITTBORN,0,1,0,2,2
-70.6237607161841,-33.4717122526183,1001,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GUILLERMO MANN,VICUNA MACKENNA,0,GUILLERMO MANN / VICUNA MACKENNA,0,1,0,1,1
-70.6235519376717,-33.4719392433014,1002,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GUILLERMO MANN, ,801,GUILLERMO MANN 801,0,0,0,1,1
-70.6231243657968,-33.4749196469242,1003,1,2013,13129,SAN JOAQUIN,13,REGION METROPOLITANA,DIAGONAL SANTA ELENA,VICUNA MACKENNA,0,DIAGONAL SANTA ELENA / VICUNA MACKENNA,0,0,1,0,1
-70.6230249448453,-33.4749239996428,1004,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,VICUNA MACKENNA,RODRIGO DE ARAYA,0,VICUNA MACKENNA / RODRIGO DE ARAYA,0,0,0,1,1
-70.6166026432973,-33.4707927003228,1005,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GUILLERMO MANN,FRANCISCO MENESES,0,GUILLERMO MANN / FRANCISCO MENESES,0,0,0,1,1
-70.6141198768308,-33.4706639228018,1006,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GUILLERMO MANN,MARATHON,0,GUILLERMO MANN / MARATHON,0,0,0,1,1
-70.6140781788648,-33.4715495598642,1007,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,LOS ALERCES,MARATHON,0,LOS ALERCES / MARATHON,0,1,0,1,1
-70.6118779604994,-33.4705242805711,1008,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GUILLERMO MANN,GASPAR VILLARROEL,0,GUILLERMO MANN / GASPAR VILLARROEL,0,1,0,1,1
-70.6284836255189,-33.4547702375564,1009,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GENERAL BUSTAMANTE,MATTA ORIENTE,0,GENERAL BUSTAMANTE / MATTA ORIENTE,0,0,0,1,1
-70.6283847000938,-33.4604082997032,1010,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,VICUNA MACKENNA, ,1378,VICUNA MACKENNA 1378,0,0,0,1,1
-70.6283497389493,-33.4551858619379,1011,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GENERAL BUSTAMANTE,MANUEL ANTONIO MATTA,0,GENERAL BUSTAMANTE / MANUEL ANTONIO MATTA,0,0,0,1,1
-70.6278893418196,-33.4552686885991,1012,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,MANUEL ANTONIO MATTA,SAN EUGENIO,0,MANUEL ANTONIO MATTA / SAN EUGENIO,0,1,0,0,1
-70.625088542702,-33.4616513678163,1013,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SAN EUGENIO, ,1065,SAN EUGENIO 1065,1,0,0,0,1
-70.6233158008835,-33.4531571379915,1014,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,ITALIA,0,IRARRAZAVAL / ITALIA,0,0,1,0,1
-70.6222558221484,-33.4601115944745,1015,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA,SALVADOR SUR,0,GRECIA / SALVADOR SUR,0,0,0,1,1
-70.6214063702078,-33.4608766828126,1016,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA,SALVADOR,0,GRECIA / SALVADOR,0,0,0,1,1
-70.6207021039189,-33.455550292412,1017,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SALVADOR,JOSE DOMINGO CANAS,0,SALVADOR / JOSE DOMINGO CANAS,0,1,0,0,1
-70.6200590652736,-33.4613271730106,1018,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA,OBISPO ORREGO,0,GRECIA / OBISPO ORREGO,0,0,0,1,1
-70.6184644908436,-33.4615932608203,1019,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA, ,1291,GRECIA 1291,0,1,0,0,1
-70.6183815346801,-33.4615446047996,1020,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA,LOS JAZMINES,0,GRECIA / LOS JAZMINES,0,2,0,0,2
-70.6183158607883,-33.4570301906907,1021,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,JOSE MANUEL INFANTE,ALCALDE EDUARDO CASTILLO VELASCO,0,JOSE MANUEL INFANTE / ALCALDE EDUARDO CASTILLO VELASCO,0,0,0,1,1
-70.6140276252747,-33.4531393449048,1022,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,DOMINGO FAUSTINO SARMIENTO,0,IRARRAZAVAL / DOMINGO FAUSTINO SARMIENTO,0,1,0,0,1
-70.6136356746466,-33.4531782657644,1023,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,MONSENOR EYZAGUIRRE,0,IRARRAZAVAL / MONSENOR EYZAGUIRRE,0,0,0,1,1
-70.6113547592147,-33.4549837824755,1024,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,CARMEN COVARRUBIAS,DUBLE ALMEYDA,0,CARMEN COVARRUBIAS / DUBLE ALMEYDA,0,0,0,1,1
-70.6102134961559,-33.4620176778735,1025,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA,CAMPOS DE DEPORTES,0,GRECIA / CAMPOS DE DEPORTES,0,1,0,0,1
-70.6489113678653,-33.4470586013733,1026,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SERRANO,TARAPACA,0,SERRANO / TARAPACA,0,0,0,1,1
-70.645586437564,-33.4451918012606,1027,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SANTA ROSA,PADRE ALONSO DE OVALLE,0,SANTA ROSA / PADRE ALONSO DE OVALLE,0,0,0,1,1
-70.6444216437438,-33.4504989119952,1028,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SANTA ROSA,SANTA ISABEL,0,SANTA ROSA / SANTA ISABEL,0,0,0,0,1
-70.6440259006748,-33.446284788712,1029,3,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CURICO,SAN ISIDRO,0,CURICO / SAN ISIDRO,0,0,0,4,3
