X,Y,FID,Intersecci,Comuna,Ciudad,Pais,Año,Clase,Cód_Comun,Región,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Cód_Cal_1,Calle_Uno,Calle_Dos,Número,PiSANTAsde,PiSANTAs_1,Cód_Calza,Calzada,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.7750385297178,-33.5332642752674,461,RENE OLIVARES BECERRA @ HERNAN OLGUIN,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192755,131191319,RENE OLIVARES BECERRA,HERNAN OLGUIN, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7742728,-33.5080892,462,CAMINO A RINCONADA @ EL CONQUISTADOR,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190394,131190869,CAMINO A RINCONADA,EL CONQUISTADOR, ,1, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,0,1
-70.7741225,-33.5082154,463,1201 CAMINO A RINCONADA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190394,0,CAMINO A RINCONADA, ,1201,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7739644,-33.5090507,464,1211 CAMINO A RINCONADA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190394,0,CAMINO A RINCONADA, ,1211,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,1,0,2
-70.7726238,-33.5381326,465,17200 CAMINO A MELIPILLA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190392,0,CAMINO A MELIPILLA, ,17200,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,1,1
-70.7722359,-33.4878678,466,EL ROSAL @ COMBATE YERBAS BUENAS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190976,131190617,EL ROSAL,COMBATE YERBAS BUENAS, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.7717897999898,-33.5279994532559,467,RIO EUFRATES @ PRESIDENTE ARTURO ALESSANDRI PALMA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192797,131192500,RIO EUFRATES,PRESIDENTE ARTURO ALESSANDRI PALMA, ,1, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7715583755745,-33.4852438667169,468,MAR DEL NORTE @ RIO RHIN,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192190,131192804,MAR DEL NORTE,RIO RHIN, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.7708774347178,-33.4348117565697,469,MARIA ANGELICA @ EL TRANQUE,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131240898,131240359,MARIA ANGELICA,EL TRANQUE, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.7708654507122,-33.4432477529047,470,9369 SAN PABLO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131241232,0,SAN PABLO, ,9369,2,2,3,BIDIRECCIONAL CON BANDEJON,ASFALTO,0,0,0,0,1
-70.7706734562183,-33.4326906275515,471,EL TRANQUE @ SANTA MARIANA,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131240358,131241284,EL TRANQUE,SANTA MARIANA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.7705610742398,-33.4287933303735,472,RIO ITATA @ EL TRANQUE,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131241174,131240358,RIO ITATA,EL TRANQUE, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,1,1,1
-70.7705491,-33.4288756,473,CARDENAL RAUL SILVA HENRIQUEZ @ NANCU,CERRO NAVIA, , ,2017,1,13103,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131030084,131030459,CARDENAL RAUL SILVA HENRIQUEZ,NANCU, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.769905,-33.502371,474,LIBER BERNARDO O`HIGGINS / SAN MARTIN,MAIPU,SANTIAGO,CHILE,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191824,131192883,LIBERTADOR BERNARDO O`HIGGINS,SAN, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7694875468735,-33.4378904795464,475,1083 BRAVO LUCO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131240117,0,BRAVO LUCO, ,1083,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7690982,-33.2887099,476,25 CACIQUE COLIN,LAMPA, , ,2017,1,13302,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,2,RURAL,1,TRAMO DE VIA RECTA,133020032,0,CACIQUE COLIN, ,25,1,1,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.7689549677646,-33.4429418409366,477,SAN PABLO @ SERRANO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,131241250,SAN PABLO,SERRANO, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.768906339812,-33.5160566978433,478,SAN JOSE @ PADRE HURTADO,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192874,131192442,SAN JOSE,PADRE HURTADO, ,1, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7687704068465,-33.4987207969887,479,DE LA VICTORIA @ ARGENTINA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190713,131190191,DE LA VICTORIA,ARGENTINA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,2,1
-70.7687484338066,-33.5009270727799,480,EL PORVENIR @ DE LA VICTORIA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131190962,131190713,EL PORVENIR,DE LA VICTORIA, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7687392196366,-33.503636029398,481,DE LA VICTORIA @ CHILE,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190713,131190565,DE LA VICTORIA,CHILE, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7683722486902,-33.4451092521075,482,SERRANO @ ARISTOTELES,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131241250,131240065,SERRANO,ARISTOTELES, ,2,2,3,BIDIRECCIONAL CON BANDEJON,ASFALTO,0,1,0,0,1
-70.768022,-33.3819991,483,120 CAMINO LO BOZA,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131240150,0,CAMINO LO BOZA, ,120,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7667974,-33.433511,484,SERRANO / VICTORIA,PUDAHUEL,SANTIAGO,CHILE,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131241250,131241343,SERRANO,VICTORIA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.766225,-33.4338285,485,2080 SANTA ANA,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131241269,0,SANTA ANA, ,2080,2,2,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.7662101,-33.4895394,486,1257 LA SINFONIA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131191672,0,LA SINFONIA, ,1257,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7660437244985,-33.437725828123,487,SAN JOAQUIN @ MAPOCHO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,24,ROTONDA,131241221,131240874,SAN JOAQUIN,MAPOCHO, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.7660200282925,-33.4569257351438,488,AMERICO VESPUCIO @ PAPA SAN JUAN,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131240039,131241002,AMERICO VESPUCIO,PAPA SAN JUAN, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,0,1
-70.7658458959811,-33.5252211741007,489,NUEVA SAN MARTIN @ LA FORTUNA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192375,131191625,NUEVA SAN MARTIN,LA FORTUNA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7656702,-33.2871901,490,3100 CACIQUE COLIN,LAMPA, , ,2017,1,13302,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,133020032,0,CACIQUE COLIN, ,3100,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7652996,-33.5177049,491,PORTALES @ HUASCAR,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192605,131191351,PORTALES,HUASCAR, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.764741440045,-33.5091128466123,492,SAN MARTIN @ CHACABUCO,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192883,131190541,SAN MARTIN,CHACABUCO, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7644066,-33.4296553,493,9256 SAN DANIEL,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131241214,0,SAN DANIEL, ,9256,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,1,1,1
-70.7642285796632,-33.4271683096943,494,JOSE JOAQUIN PEREZ @ SERRANO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131240538,131241250,JOSE JOAQUIN PEREZ,SERRANO, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7638428279638,-33.4154955245691,495,8610 LOS GUIRAOS,CERRO NAVIA, , ,2017,1,13103,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131030384,0,LOS GUIRAOS, ,8610,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,1,0,1
-70.7638362,-33.384531,496,AMERICO VESPUCIO / CAMINO LO BOZA,PUDAHUEL,SANTIAGO,CHILE,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240150,131240039,CAMINO LO BOZA,AMERICO, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7633093861717,-33.4275799657648,497,JOSE JOAQUIN PEREZ @ RUPANCO,CERRO NAVIA, , ,2017,1,13103,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030268,131030584,JOSE JOAQUIN PEREZ,RUPANCO, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,1,0,1
-70.7631335,-33.5209155,498,SUR @ CERRO HUEMUL,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192995,131190527,SUR,CERRO HUEMUL, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.7631192981251,-33.4635827114708,499,2341 AMERICO VESPUCIO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240039,0,AMERICO VESPUCIO, ,2341,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,1,0,1
-70.7630749561317,-33.5227130923919,500,SANTA ELENA @ LOS FLORINES,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192963,131191984,SANTA ELENA,LOS FLORINES, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.762726181547,-33.4343620284654,501,FEDERICO ERRAZURIZ @ SAN FRANCISCO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131240397,131241215,FEDERICO ERRAZURIZ,SAN FRANCISCO, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,1,2
-70.7626104399412,-33.4890447812695,502,LA SINFONIA @ PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191672,131192510,LA SINFONIA,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7621861413568,-33.4418898543197,503,SAN PABLO @ LO ESPEJO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131241232,131240735,SAN PABLO,LO ESPEJO, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7609769387017,-33.4696539728304,504,AMERICO VESPUCIO @ EL DESCANSO,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190125,131190875,AMERICO VESPUCIO,EL DESCANSO, ,3,3,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.7608609,-33.4501435,505,8788 CLAUDIO ARRAU,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131240208,0,CLAUDIO ARRAU, ,8788,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7605059156428,-33.4424469126213,506,SAN PABLO @ LUIS BELTRAN,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,131240852,SAN PABLO,LUIS BELTRAN, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.7604289805478,-33.4348477619805,507,SAN FRANCISCO @ PELEQUEN,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131241215,131241024,SAN FRANCISCO,PELEQUEN, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7603276,-33.3854893,508,1284 AMERICO VESPUCIO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131240039,0,AMERICO VESPUCIO, ,1284,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.7600934196161,-33.4143936239808,509,LA CAPILLA @ FEDERICO ERRAZURIZ,CERRO NAVIA, , ,2017,1,13103,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131030290,131030195,LA CAPILLA,FEDERICO ERRAZURIZ, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7599196219254,-33.5106686445613,510,MANUEL RODRIGUEZ @ 5 DE ABRIL,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192180,131190025,MANUEL RODRIGUEZ,5 DE ABRIL, ,1, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,3,2
-70.7589004,-33.511664,511,1750 CARMEN LUISA CORREA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190480,0,CARMEN LUISA CORREA, ,1750,1, ,1,UNIDIRECCIONAL,TIERRA,0,0,0,1,1
-70.7588399561275,-33.5125604963273,512,MONUMENTO @ LA COLONIA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192311,131191607,MONUMENTO,LA COLONIA, ,2, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7588082,-33.4190872,513,RIO BOROA @ RIO BOROA,CERRO NAVIA, , ,2017,1,13103,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131030565,131030565,RIO BOROA,RIO BOROA, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.7586422,-33.4547357,514,8710 TRAVESIA,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131241320,0,TRAVESIA, ,8710,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.758396653884,-33.4431371384358,515,SAN PABLO @ VICTORIA,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,131241343,SAN PABLO,VICTORIA, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,2,0,0,2
-70.7581487570991,-33.4273570450127,516,JOSE JOAQUIN PEREZ @ SANTA VICTORIA,CERRO NAVIA, , ,2017,1,13103,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131030268,131030636,JOSE JOAQUIN PEREZ,SANTA VICTORIA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.7578644,-33.5316408,517,CAMINO A MELIPILLA @ SANTA MARTA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131190392,131192973,CAMINO A MELIPILLA,SANTA MARTA, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7577128,-33.4995809,518,3030 LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192034,0,LOS PAJARITOS, ,3030,1, ,1,UNIDIRECCIONAL,MIXTO,0,0,0,1,1
-70.7575111989618,-33.4985810472704,519,LOS PAJARITOS @ ARGENTINA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,131190191,LOS PAJARITOS,ARGENTINA, ,3,3,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.7574301,-33.5132065,520,1540 LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,0,LOS PAJARITOS, ,1540,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.7573860401314,-33.4975151388156,521,LOS PAJARITOS @ ALHUE,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,131190098,LOS PAJARITOS,ALHUE, ,3,3,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.7573822320205,-33.4961747087765,522,LOS PAJARITOS @ RAFAEL RIESCO BERNALES,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,131192710,LOS PAJARITOS,RAFAEL RIESCO BERNALES, , , ,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,0,0,1,1
-70.7573720725543,-33.5123739212615,523,LOS PAJARITOS @ LA COLONIA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,131191607,LOS PAJARITOS,LA COLONIA, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.757353374978,-33.5139613482121,524,LOS PAJARITOS @ SAN JOSE,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,131192874,LOS PAJARITOS,SAN JOSE, ,1,1,2,BIDIRECCIONAL,CONCRETO,1,0,0,1,2
-70.7573530804987,-33.4952295582321,525,LOS PAJARITOS @ ANUNCIACION,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,131190168,LOS PAJARITOS,ANUNCIACION, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.7573347635083,-33.5055207939067,526,TRISTAN VALDES @ LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131193101,131192034,TRISTAN VALDES,LOS PAJARITOS, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,2,2
-70.757304604605,-33.5188858405769,527,FERNANDO RIESCO @ LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,131191134,LOS PAJARITOS,FERNANDO RIESCO, , , ,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.7572553272121,-33.5240177495115,528,NUEVA O`HIGGINS @ LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192374,131192034,NUEVA O`HIGGINS,LOS PAJARITOS, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7571973,-33.5041278,529,2521 LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192034,0,LOS PAJARITOS, ,2521,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,1,0,1
-70.7570233,-33.4980543,530,3195 LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,0,LOS PAJARITOS, ,3195,3,3,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,1,1
-70.7570137,-33.510219,531,5 DE ABRIL / LOS PAJARITOS,MAIPU,SANTIAGO,CHILE,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,131190025,LOS PAJARITOS,5 ABRIL, ,3,3,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,1,2
-70.7568506,-33.507271,532,2077 LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,0,LOS PAJARITOS, ,2077,3,3,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,0,0,1,1
-70.7568364,-33.4966149,533,3333 LOS PAJARITOS,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,0,LOS PAJARITOS, ,3333,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,1,0,1
-70.7567115,-33.4436774,534,SAN PABLO @ AMERICO VESPUCIO,PUDAHUEL, , ,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,24,ROTONDA,131241232,131240039,SAN PABLO,AMERICO VESPUCIO, ,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.7565656,-33.5003814,535,91 CENTRAL GONZALO PEREZ LLONA,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190518,0,CENTRAL GONZALO PEREZ LLONA, ,91,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.7563812,-33.5097388,536,LOS PAJARITOS @ 5 DE ABRIL,MAIPU, , ,2017,1,13119,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,131190025,LOS PAJARITOS,5 DE ABRIL, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,2,0,5,7
