X,Y,FID,COD_REG,REGION,CUT,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,LAT,LNG,VAL_COM,TIPO,Año,Idaccident,Fecha,Tipo_Accid,Tipo__CONA,Zona,Causa__CON,Causa,Fallecidos,Graves,Menos_Grav,Leves,Hora
-72.1061151,-36.5984238,318,16,REGION ÑUBLE,16101,CHILLAN,ECUADOR,OHIGGINS,0,"Av. OHiggins & Av. Ecuador, Chillan, Chillán, Ñuble, Chile",-36.5984238,-72.1061151,1,GEOMETRIC_CENTER,2020,1269550,2020/03/08 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,05:45:00
-72.087309,-36.596108,319,16,REGION ÑUBLE,16101,CHILLAN,VICENTE MENDEZ, ,575,"Av. Vicente Méndez 575, Chillan, Chillán, Bío Bío, Chile",-36.596108,-72.087309,1,RANGE_INTERPOLATED,2020,1269553,2020/03/08 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:00:00
-72.5421232,-36.2849808,320,16,REGION ÑUBLE,16201,QUIRIHUE,OHIGGINS, ,900,"OHiggins, Quirihue, Ñuble, Chile",-36.2849808,-72.5421232,1,GEOMETRIC_CENTER,2020,1269653,2020/02/25 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,0,17:15:00
-72.0998937,-36.6041373,321,16,REGION ÑUBLE,16101,CHILLAN,VEGA DE SALDIAS,5 DE ABRIL,0,"5 de Abril & Vega de Saldías, Chillan, Chillán, Ñuble, Chile",-36.6041373,-72.0998937,1,GEOMETRIC_CENTER,2020,1269903,2020/03/08 00:00:00+00,COLISION,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,20:40:00
-72.1132815,-36.6129178,322,16,REGION ÑUBLE,16101,CHILLAN,COLLIN, ,89,"Av. Collin 89, Chillan, Chillán, Bío Bío, Chile",-36.6129178,-72.1132815,1,RANGE_INTERPOLATED,2020,1270252,2020/03/09 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:30:00
-72.093188,-36.6085271,323,16,REGION ÑUBLE,16101,CHILLAN,LIBERTAD,ARGENTINA,0,"Argentina & Libertad, Chillan, Chillán, Ñuble, Chile",-36.6085271,-72.093188,1,GEOMETRIC_CENTER,2020,1270253,2020/03/09 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:00:00
-72.113751,-36.5962262,324,16,REGION ÑUBLE,16101,CHILLAN,RUIZ DE GAMBOA,PARQUE LANTAÑO,0,"Avenida Ruiz de Gamboa & Camino parque lantaño, Chillan, Chillán, Ñuble, Chile",-36.5962262,-72.113751,1,GEOMETRIC_CENTER,2020,1270442,2020/03/10 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,0,0,1,21:20:00
-72.0954009,-36.6149582,325,16,REGION ÑUBLE,16101,CHILLAN,CENTRAL,ARGENTINA,0,"Pasaje Central & Argentina, Chillan, Chillán, Ñuble, Chile",-36.6149582,-72.0954009,1,GEOMETRIC_CENTER,2020,1270458,2020/03/11 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:45:00
-72.106206,-36.6120621,326,16,REGION ÑUBLE,16101,CHILLAN,18 DE SEPTIEMBRE,COCHARCA,0,"Cocharcas & Dieciocho de Septiembre, Chillan, Chillán, Ñuble, Chile",-36.6120621,-72.106206,1,GEOMETRIC_CENTER,2020,1270466,2020/03/11 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,14:30:00
-72.1011633,-36.6162725,327,16,REGION ÑUBLE,16101,CHILLAN,COLLIN, ,906,"Av. Collin 906, Chillan, Chillán, Bío Bío, Chile",-36.6162725,-72.1011633,1,ROOFTOP,2020,1271281,2020/03/11 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,1,0,19:20:00
-72.0915653,-36.6048417,328,16,REGION ÑUBLE,16101,CHILLAN,ARGENTINA,GAMERO,0,"Gamero & Argentina, Chillan, Chillán, Ñuble, Chile",-36.6048417,-72.0915653,1,GEOMETRIC_CENTER,2020,1271285,2020/03/11 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,20:00:00
-72.0979243,-36.6032665,329,16,REGION ÑUBLE,16101,CHILLAN,ISABEL RIQUELME,GAMERO,0,"Isabel Riquelme & Gamero, Chillan, Chillán, Ñuble, Chile",-36.6032665,-72.0979243,1,GEOMETRIC_CENTER,2020,1271286,2020/03/12 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,16:45:00
-72.0952349,-36.6201071,330,16,REGION ÑUBLE,16101,CHILLAN,BARROS ARANA, ,299,"Barros Arana 299, Chillan, Chillán, Región del Bío Bío, Chile",-36.6201071,-72.0952349,1,RANGE_INTERPOLATED,2020,1271291,2020/03/15 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,07:30:00
-72.1066761,-36.5998585,331,16,REGION ÑUBLE,16101,CHILLAN,OHIGGINS,ITATA,0,"Itata & Avenida OHiggins, Chillan, Chillán, Ñuble, Chile",-36.5998585,-72.1066761,1,GEOMETRIC_CENTER,2020,1271301,2020/03/12 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,2,22:45:00
-72.0939278,-36.6015584,332,16,REGION ÑUBLE,16101,CHILLAN,INDEPENDENCIA,ECUADOR,0,"Independencia & Avenida Ecuador, Chillan, Chillán, Ñuble, Chile",-36.6015584,-72.0939278,1,GEOMETRIC_CENTER,2020,1271303,2020/03/13 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,2,22:45:00
-72.1133715,-36.6148148,333,16,REGION ÑUBLE,16101,CHILLAN,OHIGGINS,SCHLEYER,0,"Schleyer & Avenida OHiggins, Chillan, Chillán, Ñuble, Chile",-36.6148148,-72.1133715,1,GEOMETRIC_CENTER,2020,1271593,2020/03/15 00:00:00+00,COLISION LATERAL,COLISION,URBANA,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,0,1,0,0,21:30:00
-72.1274823,-36.6231029,334,16,REGION ÑUBLE,16103,CHILLAN VIEJO,OHIGGINS, ,2377,"Av. OHiggins 2377, Chillan, Chillán Viejo, Bío Bío, Chile",-36.6231029,-72.1274823,1,RANGE_INTERPOLATED,2020,1271601,2020/03/06 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,0,0,0,0,15:35:00
